seed_w0000.png,seed_w0001.png,seed_w0002.png,seed_w0003.png,seed_w0004.png,seed_w0005.png,seed_w0006.png,seed_w0007.png,seed_w0008.png,seed_w0009.png
-0.2780873477458954,-0.3613319396972656,-0.3163447678089142,-0.30439138412475586,-0.04697294533252716,-0.06620807200670242,-0.1947043538093567,-0.11542336642742157,-0.07447342574596405,0.05996358394622803
0.22180432081222534,0.2557159662246704,-0.0947820246219635,-0.033136241137981415,-0.04388821870088577,-0.02343524992465973,0.29668325185775757,-0.08689051866531372,0.666038453578949,-0.07932925224304199
0.03698913753032684,-0.20817774534225464,0.16280212998390198,-0.005020439624786377,1.0726757049560547,0.008949041366577148,0.16920888423919678,-0.03379185497760773,-0.03249622881412506,0.855425238609314
-0.1281205415725708,-0.17963838577270508,-0.20673102140426636,-0.11539585143327713,0.39784443378448486,-0.011578157544136047,-0.35755038261413574,-0.3251124620437622,-0.42083632946014404,-0.1565990298986435
-0.20963823795318604,-0.15934257209300995,-0.23946881294250488,0.0818805992603302,-0.32091692090034485,-0.055477775633335114,-0.2046602964401245,-0.18510624766349792,-0.3370108902454376,0.10334554314613342
-0.1380351185798645,-0.44087982177734375,-0.22848749160766602,-0.25527337193489075,-0.345664381980896,-0.18415501713752747,0.03837728500366211,-0.19646552205085754,-0.3378043472766876,-0.07170355319976807
-0.29651913046836853,-0.13812142610549927,-0.24333038926124573,-0.34815114736557007,-0.10580021142959595,-0.20453697443008423,-0.2688818573951721,-0.2362978756427765,-0.14538726210594177,-0.30978816747665405
0.35101696848869324,0.1936003863811493,1.175156593322754,0.18010872602462769,0.22181329131126404,0.17156076431274414,0.07245200872421265,0.8260716199874878,0.486444354057312,0.19602368772029877
0.2629285752773285,-0.23341253399848938,-0.1695253849029541,-0.3351426124572754,-0.4279076159000397,-0.36329200863838196,-0.2999233603477478,0.1553257405757904,-0.4339474141597748,-0.264178603887558
-0.30182188749313354,-0.08791215717792511,-0.33899062871932983,-0.1286650449037552,-0.30570176243782043,-0.1933726966381073,-0.1082083135843277,0.31092140078544617,-0.14126716554164886,0.1642380654811859
0.7661459445953369,0.16804035007953644,0.20957720279693604,0.860261857509613,0.11885330080986023,0.2261689156293869,0.9167454242706299,0.16761845350265503,0.7777430415153503,0.42355504631996155
-0.4455469250679016,-0.3133184015750885,-0.6614792943000793,-0.4753526449203491,-0.5485166907310486,-0.3865164518356323,-0.23078714311122894,-0.2608489990234375,-0.42508190870285034,-0.4987792372703552
-0.2238675057888031,-0.21043667197227478,-0.2342425286769867,-0.21506455540657043,-0.16218918561935425,-0.4047243595123291,-0.27759432792663574,-0.377117395401001,-0.21473845839500427,-0.288666307926178
-0.1170998066663742,-0.0930844396352768,-0.14952434599399567,-0.22055117785930634,-0.11328671872615814,-0.15036746859550476,0.21572339534759521,-0.18547125160694122,-0.27487874031066895,-0.37878233194351196
0.10746628046035767,-0.2473260462284088,0.21604979038238525,-0.1154240220785141,-0.2500680685043335,0.12274712324142456,-0.15051284432411194,-0.04313763976097107,0.032084494829177856,0.3759818971157074
0.25594809651374817,0.05429409444332123,0.15446355938911438,0.11959858983755112,0.0854887068271637,-0.0754832923412323,0.3892015218734741,0.14553026854991913,0.4190782606601715,0.6603932976722717
-0.019029825925827026,1.2030608654022217,0.5052255392074585,-0.004529163241386414,0.5020618438720703,0.03664065897464752,1.090997338294983,0.526512622833252,0.6514848470687866,0.07589257508516312
-0.08709390461444855,-0.12028467655181885,-0.19165898859500885,-0.12437653541564941,-0.2945558428764343,-0.19723695516586304,-0.14545315504074097,-0.43647080659866333,-0.23649568855762482,-0.3367169499397278
-0.11396914720535278,0.25077328085899353,0.3055269420146942,0.0788545161485672,0.012563861906528473,0.1894974410533905,-0.010907143354415894,-0.13933095335960388,-0.055896222591400146,0.22727471590042114
0.90898197889328,0.32592836022377014,0.25485801696777344,-0.21533015370368958,-0.1749134659767151,-0.09880919009447098,-0.1061653271317482,-0.26833444833755493,-0.17607012391090393,-0.1656375527381897
-0.34632420539855957,-0.3639448285102844,-0.16231557726860046,-0.06952264904975891,-0.2766413390636444,-0.11111822724342346,-0.17492341995239258,-0.2729501724243164,-0.23459547758102417,-0.330641508102417
-0.2797905206680298,-0.3061075210571289,-0.2573390007019043,-0.2652606666088104,-0.24068935215473175,-0.21899838745594025,-0.20702984929084778,-0.21792155504226685,-0.3621509373188019,-0.27101752161979675
-0.08930373936891556,-0.2891271710395813,-0.17124325037002563,-0.2491070032119751,-0.39418473839759827,-0.2687239944934845,-0.16443277895450592,0.13326624035835266,-0.04583475738763809,-0.11725801229476929
0.7536993622779846,-0.09836527705192566,-0.03085121139883995,-0.1300441175699234,-0.2687372863292694,-0.02342863380908966,-0.08919039368629456,-0.06416372954845428,-0.03665151447057724,-0.08774742484092712
-0.3338571786880493,-0.018758773803710938,-0.4236818253993988,-0.16524571180343628,-0.2768319249153137,-0.23500201106071472,-0.22162503004074097,-0.2655940353870392,-0.30665135383605957,-0.32653582096099854
1.0659751892089844,1.8379535675048828,1.5562596321105957,0.5192197561264038,0.14191743731498718,0.585400402545929,1.1515698432922363,0.748452365398407,0.17264136672019958,1.3390023708343506
-0.22415514290332794,-0.2842895984649658,-0.3138497769832611,-0.43742918968200684,-0.48405903577804565,-0.3406069278717041,-0.5271230936050415,-0.40709954500198364,-0.455039918422699,-0.31580910086631775
-0.1580781638622284,-0.19727179408073425,-0.1550845354795456,-0.3703257441520691,-0.4071701169013977,-0.34073880314826965,-0.37815162539482117,-0.26072365045547485,-0.25265318155288696,-0.2572668194770813
0.18479977548122406,0.18246372044086456,-0.168318971991539,0.6607435941696167,0.1505010575056076,0.13844218850135803,0.01812468096613884,-0.15903513133525848,-0.19313853979110718,0.027766799554228783
-0.15750229358673096,-0.15624210238456726,-0.20446467399597168,0.7874174118041992,-0.03466580808162689,-0.08170562982559204,-0.025157734751701355,0.03139200806617737,-0.25852474570274353,-0.002869129180908203
0.14343862235546112,0.4936210513114929,-0.06624019145965576,-0.004985809326171875,-0.077334925532341,-0.2026745080947876,1.32406485080719,-0.0608803927898407,1.3846005201339722,-0.24154546856880188
-0.17722725868225098,-0.1850566565990448,0.6062077879905701,-0.15088745951652527,-0.0658099353313446,-0.05900503695011139,-0.17180481553077698,-0.04189280793070793,-0.21758349239826202,-0.14274194836616516
-0.1652364432811737,-0.2801295518875122,-0.2796105146408081,-0.2204636037349701,-0.32229775190353394,-0.2675001919269562,-0.2679196000099182,0.032627254724502563,0.42550086975097656,-0.1987590193748474
-0.3281416893005371,-0.18055960536003113,0.5571454763412476,-0.1205628514289856,-0.2832024097442627,-0.06949599087238312,0.43991798162460327,-0.11549532413482666,-0.12212422490119934,-0.12136009335517883
-0.3351503014564514,-0.4631219804286957,-0.16835835576057434,-0.07017824798822403,0.14101096987724304,-0.19209623336791992,-0.042776599526405334,-0.2036447525024414,-0.06480847299098969,-0.17614337801933289
-0.09009195119142532,-0.2595081329345703,-0.38752129673957825,-0.2072787582874298,-0.3467862010002136,-0.2012445032596588,-0.15937569737434387,-0.27846312522888184,-0.08755360543727875,-0.10897508263587952
0.6307035684585571,0.04479365795850754,-0.18336337804794312,0.22408464550971985,0.6182665824890137,0.00598551332950592,0.3668416738510132,0.2001250982284546,0.006989002227783203,0.9504243731498718
0.15325438976287842,0.8970744013786316,0.4501901865005493,0.3783157467842102,1.1997075080871582,0.7339115738868713,0.15739692747592926,0.1549369990825653,0.0982489287853241,0.16602317988872528
-0.11625079065561295,-0.22692444920539856,0.0035664141178131104,-0.11382420361042023,-0.19596201181411743,-0.23577746748924255,-0.2742670774459839,-0.16999787092208862,-0.2037566602230072,-0.25537288188934326
-0.1338120400905609,-0.04038938879966736,-0.023505888879299164,-0.14443612098693848,0.41685646772384644,-0.04998551309108734,-0.054017603397369385,0.6567686796188354,-0.10016193985939026,0.000737316906452179
1.885869026184082,0.4297979474067688,0.7604763507843018,0.7716083526611328,0.3503850996494293,0.39169564843177795,1.451643705368042,0.6152756214141846,0.5249423980712891,0.395118772983551
-0.1850353479385376,-0.2606669068336487,-0.18376359343528748,-0.191301167011261,0.567338228225708,-0.399730920791626,-0.09218718111515045,-0.136627197265625,-0.3857405483722687,-0.22893330454826355
-0.11082620918750763,-0.3152514100074768,0.15487223863601685,-0.21621198952198029,-0.19608405232429504,-0.03223442658782005,-0.09953900426626205,-0.10034102201461792,0.3530273139476776,-0.35356414318084717
0.00234946608543396,0.09438164532184601,0.12337198108434677,1.0520133972167969,0.1101609617471695,0.14411883056163788,1.323366641998291,0.05930684506893158,-0.1271710991859436,0.4625653326511383
-0.1031707227230072,0.044780150055885315,-0.04683893918991089,-0.0428350567817688,0.9518176913261414,-0.006907984614372253,0.45965999364852905,-0.07311385869979858,0.09784462302923203,0.4237578511238098
-0.3359750211238861,-0.08656859397888184,-0.29488545656204224,0.3932848572731018,-0.0846761167049408,-0.13866133987903595,-0.2571895122528076,0.5452413558959961,-0.07779223471879959,-0.027911175042390823
0.8616511821746826,0.07617098093032837,0.20627234876155853,0.30481240153312683,0.2660490870475769,0.25868138670921326,0.6869066953659058,1.7893381118774414,0.25172245502471924,0.31181955337524414
0.13478589057922363,-0.24528321623802185,-0.29120758175849915,-0.2774619162082672,-0.23187166452407837,-0.2526191174983978,-0.2165147364139557,-0.39914676547050476,-0.012754201889038086,-0.260563462972641
-0.4028390645980835,-0.21982958912849426,-0.19541776180267334,-0.29390451312065125,-0.43159976601600647,-0.2447061836719513,-0.2143246829509735,-0.12517881393432617,-0.19731035828590393,-0.21294523775577545
0.42816048860549927,-0.11510251462459564,0.35152313113212585,-0.09965889900922775,0.4664751887321472,-0.1539042592048645,0.4604007303714752,0.08704984933137894,-0.051598697900772095,-0.247980996966362
0.55046147108078,1.1357314586639404,1.6986660957336426,0.19525650143623352,0.23095911741256714,0.05973929166793823,0.20969119668006897,0.3328249454498291,1.0845696926116943,0.10565152764320374
-0.3058079481124878,-0.21434974670410156,-0.23877859115600586,-0.21288102865219116,-0.14069291949272156,-0.119499072432518,-0.12849748134613037,-0.14295703172683716,-0.16496628522872925,-0.22851550579071045
1.178325891494751,0.17933934926986694,0.17473506927490234,0.040869712829589844,0.12185116112232208,0.03660592436790466,0.7847798466682434,1.189452886581421,0.3175203800201416,-0.14365774393081665
0.4751719832420349,0.051215916872024536,1.3399081230163574,0.2620243430137634,1.1774721145629883,0.22251805663108826,0.2696784436702728,0.28482332825660706,0.16049310564994812,0.5954725742340088
0.3007480204105377,0.21291634440422058,0.6849095225334167,0.6888843178749084,0.3515480160713196,1.1415691375732422,0.09582248330116272,0.09130987524986267,1.1114968061447144,0.19472290575504303
-0.2121654450893402,-0.2557280361652374,-0.5629804134368896,-0.294035941362381,-0.3352794349193573,0.7608777284622192,-0.3500509560108185,-0.2885531783103943,-0.16856661438941956,-0.2743203043937683
-0.22462385892868042,-0.09371207654476166,-0.04577641189098358,-0.209355890750885,-0.11023664474487305,-0.1911693513393402,-0.14965489506721497,0.08366742730140686,-0.09793180227279663,-0.28942006826400757
-0.2213711440563202,0.03949250653386116,-0.17174863815307617,0.8083491325378418,-0.14291372895240784,0.6635866165161133,-0.09237249195575714,0.3453807234764099,-0.2382727563381195,0.09903934597969055
0.04836973547935486,0.0005555599927902222,0.03967402130365372,0.2707180380821228,-0.010837569832801819,-0.17752715945243835,-0.03514234721660614,0.023548830300569534,0.04667753726243973,-0.22171351313591003
-0.13446781039237976,-0.21408282220363617,-0.18527504801750183,0.30811065435409546,-0.2247931957244873,-0.15789732336997986,-0.24777069687843323,-0.3747095465660095,-0.20064398646354675,-0.3124052584171295
-0.12874412536621094,-0.14858059585094452,-0.19922718405723572,0.2143106460571289,-0.13946214318275452,-0.20667476952075958,-0.17146195471286774,0.4116021990776062,-0.2983666658401489,-0.15585079789161682
0.10596126317977905,-0.11252868175506592,-0.23319125175476074,-0.3493940830230713,-0.37259143590927124,-0.11361826956272125,-0.2007381170988083,-0.09943819046020508,-0.1243668794631958,-0.1000426709651947
0.7608603835105896,-0.03095698356628418,0.7776580452919006,0.8163058161735535,0.1200161874294281,0.6118786931037903,0.20141912996768951,0.7371788024902344,0.19656085968017578,0.13963253796100616
0.6162876486778259,1.1797538995742798,0.35083675384521484,0.41005465388298035,0.6332483291625977,1.0599236488342285,1.3048018217086792,0.3929453492164612,0.2852112054824829,1.8597214221954346
-0.12366418540477753,-0.2885245978832245,-0.291841596364975,-0.2362661510705948,-0.20421886444091797,-0.367022305727005,0.37318187952041626,0.059493690729141235,-0.20903751254081726,-0.1777602732181549
0.45825621485710144,-0.12459947168827057,-0.061264269053936005,-0.160251647233963,-0.1090511903166771,-0.06464921683073044,-0.12354443967342377,-0.021834228187799454,-0.04735223948955536,-0.1745152473449707
-0.5474212169647217,-0.2846093773841858,0.08693236112594604,-0.329933762550354,0.11235103011131287,-0.3575476109981537,-0.3502880930900574,-0.3625667691230774,-0.5312925577163696,-0.2804490923881531
-0.37876400351524353,-0.25919437408447266,-0.16235950589179993,-0.28096166253089905,-0.2439744621515274,-0.33698201179504395,-0.3497398793697357,-0.5458764433860779,-0.2415502667427063,-0.3747584819793701
0.07382708042860031,-0.012044236063957214,0.01393096148967743,0.8378105163574219,0.7149751782417297,-0.15438812971115112,0.1681368350982666,0.7627820372581482,-0.07489925622940063,0.08860745280981064
-0.23816120624542236,-0.3882240653038025,0.0893784761428833,-0.25597476959228516,-0.559091329574585,-0.17636463046073914,0.19639813899993896,-0.3182884156703949,-0.2948421835899353,-0.2857212424278259
0.34012869000434875,0.2198724001646042,0.1467406153678894,0.727698802947998,0.21287448704242706,0.2634124159812927,1.3142671585083008,0.41390109062194824,0.36809083819389343,0.47206205129623413
-0.462593138217926,-0.2764439880847931,-0.41503697633743286,-0.32221850752830505,-0.3287222683429718,-0.15565890073776245,-0.1540895402431488,-0.15732818841934204,-0.33315855264663696,-0.2845306396484375
0.11360999941825867,0.2222428321838379,0.4032508432865143,1.6322174072265625,0.4655515253543854,0.9684798121452332,0.10937061905860901,0.5980959534645081,0.08578318357467651,0.5085461139678955
-0.2138226330280304,0.26380404829978943,-0.21545100212097168,-0.2931118607521057,-0.17708911001682281,-0.15689173340797424,-0.20704540610313416,-0.2965052127838135,-0.3141036927700043,0.9948163032531738
0.25988736748695374,0.5734835863113403,2.9984512329101562,1.3179359436035156,1.6875065565109253,0.6597855091094971,0.35057634115219116,1.0794055461883545,0.7422635555267334,0.43418505787849426
-0.08392748236656189,-0.1766599714756012,-0.031180769205093384,-0.05734673887491226,-0.03300868719816208,-0.12310265004634857,-0.14483831822872162,-0.1686715930700302,-0.16098476946353912,-0.3592846393585205
0.15300408005714417,0.6563703417778015,0.5794196724891663,-0.24684584140777588,0.010918796062469482,0.9680107235908508,0.33971136808395386,0.1422882080078125,0.4199267029762268,0.4367747902870178
-0.012106047943234444,-0.14512887597084045,-0.20341265201568604,0.019998643547296524,0.6447052359580994,0.4469164311885834,-0.09137681871652603,-0.2077392190694809,-0.07336077839136124,0.5953211784362793
-0.1172744557261467,-0.26195892691612244,-0.4167039394378662,-0.23138552904129028,-0.3410450220108032,-0.16753801703453064,-0.25740113854408264,-0.49968987703323364,-0.22419039905071259,-0.2430744469165802
0.14408163726329803,0.16389968991279602,-0.011730104684829712,0.17298273742198944,0.28379079699516296,0.088155597448349,0.1104881763458252,0.14594031870365143,-0.05904358625411987,1.082730770111084
-0.4028193950653076,-0.18844467401504517,-0.3357396721839905,-0.36040812730789185,-0.4661157727241516,-0.2848679721355438,-0.2893528938293457,-0.4879801273345947,-0.5904027819633484,-0.5965918898582458
0.22053498029708862,-0.06964896619319916,-0.05530688911676407,-0.11342360079288483,-0.181355819106102,-0.014791347086429596,0.4108723998069763,-0.044553741812705994,-0.20008423924446106,-0.0009070597589015961
-0.2844173014163971,-0.29315829277038574,0.036732837557792664,-0.31055670976638794,-0.20921097695827484,-0.28077322244644165,-0.08480359613895416,0.7039626240730286,-0.2670712471008301,-0.17668423056602478
-0.32724183797836304,-0.2551704943180084,0.17552092671394348,-0.2715895175933838,-0.24002376198768616,-0.24811455607414246,-0.43941643834114075,-0.15704205632209778,-0.2953279912471771,-0.2603539824485779
0.38498079776763916,-0.24519754946231842,-0.29672446846961975,-0.13030482828617096,-0.4088742733001709,-0.2870331406593323,-0.2770390510559082,-0.5080557465553284,0.3604811429977417,-0.13460798561573029
0.8572553396224976,0.28691160678863525,0.2962391674518585,1.3178733587265015,0.7065609097480774,0.5204750299453735,0.8643854260444641,0.838448166847229,1.513864278793335,0.3375155031681061
-0.12533575296401978,-0.020614340901374817,0.6327352523803711,-0.1568649709224701,0.5881952047348022,-0.1146421805024147,-0.08681032061576843,-0.10487702488899231,-0.028022855520248413,-0.02366724982857704
0.1975696086883545,-0.06127411127090454,-0.06940615922212601,-0.009611204266548157,-0.0526738241314888,-0.09172940254211426,-0.0845029428601265,-0.12957763671875,-0.4942529499530792,0.19047218561172485
0.07555393129587173,0.19824126362800598,0.07442780584096909,0.8910220265388489,0.3250744938850403,0.05282216519117355,-0.011112809181213379,-0.13019946217536926,0.6704264879226685,-0.024912074208259583
0.09471355378627777,1.185396432876587,0.03923359513282776,0.8286546468734741,0.3891891837120056,0.09568458050489426,0.0699927806854248,0.14244596660137177,0.0849074274301529,0.10353852808475494
-0.21085169911384583,-0.25218743085861206,-0.2026132345199585,-0.3286862075328827,-0.1553741693496704,-0.40596845746040344,-0.09173386543989182,-0.3267897665500641,-0.35581427812576294,-0.12762881815433502
0.22394144535064697,1.101493000984192,0.10854580998420715,0.2154875099658966,0.13552848994731903,0.2439470738172531,0.625212550163269,0.21417003870010376,0.2321147620677948,0.8426522016525269
0.17072725296020508,0.29826587438583374,0.7967342734336853,0.38693803548812866,0.23871149122714996,0.08224427700042725,0.6041332483291626,1.0417485237121582,1.8101071119308472,0.10841816663742065
0.22090385854244232,-0.19843366742134094,0.1498159021139145,0.0006532453699037433,-0.2535037100315094,0.2197035253047943,0.6276931166648865,-0.19021588563919067,-0.03996855020523071,-0.03197756037116051
0.8835773468017578,0.1376001238822937,0.18291525542736053,0.21063904464244843,0.055720746517181396,-0.06821531057357788,0.3566335439682007,0.4972037076950073,0.21425861120224,-0.05439716577529907
-0.16667744517326355,-0.26564207673072815,-0.33679747581481934,0.2304595410823822,-0.12165635824203491,-0.14079494774341583,-0.3006718158721924,0.008244127035140991,-0.23059025406837463,-0.1431250274181366
-0.23410135507583618,-0.10601421445608139,-0.07896596193313599,1.382331371307373,-0.18236586451530457,-0.14195741713047028,-0.11539384722709656,-0.377681165933609,0.17162641882896423,-0.35375019907951355
-0.49624109268188477,0.49221497774124146,-0.30209624767303467,-0.31369513273239136,0.038487017154693604,-0.3365393280982971,-0.3951088786125183,-0.3399580717086792,-0.21109545230865479,-0.008609235286712646
0.3766126334667206,-0.20005877315998077,-0.20895862579345703,-0.1832514852285385,0.11429572105407715,-0.40410035848617554,-0.08182264864444733,0.4604138731956482,0.17065060138702393,-0.054118864238262177
-0.19879639148712158,0.06773116439580917,0.45805591344833374,-0.3714309632778168,-0.07509108632802963,-0.187650665640831,-0.1763957291841507,0.19526682794094086,-0.16000929474830627,-0.06219027191400528
0.20269955694675446,0.11755142360925674,1.3189446926116943,0.63338702917099,0.3211632966995239,0.21306127309799194,0.10293485224246979,0.008389979600906372,0.07299020886421204,-0.042217522859573364
-0.23590317368507385,-0.08990698307752609,0.9978830814361572,-0.11749804019927979,-0.2504939138889313,-0.0684681087732315,-0.07756650447845459,-0.08928277343511581,0.15887761116027832,-0.24692410230636597
-0.2427137792110443,-0.2751427888870239,-0.2568501830101013,-0.1716812252998352,-0.32603490352630615,-0.09861455857753754,-0.3507493734359741,-0.19504453241825104,-0.09604138135910034,-0.1724424958229065
-0.08135320246219635,0.03249175846576691,-0.032104529440402985,-0.010654531419277191,-0.17530831694602966,-0.10790553689002991,0.7278519868850708,0.17756302654743195,-0.16340845823287964,-0.17406006157398224
0.0034824833273887634,-0.003796011209487915,-0.1266077607870102,0.4055096507072449,1.033841609954834,0.06840884685516357,0.19664229452610016,0.7193567156791687,0.4472563564777374,-0.015299811959266663
-0.1594836562871933,-0.14127901196479797,0.007447104901075363,-0.1400773674249649,0.03659701719880104,0.0042561739683151245,-0.07398946583271027,-0.11307549476623535,1.1747595071792603,0.011399973183870316
